apache-ant-1.7.0
prec_read,perc_found,total_read,total_found
92.0,91.32,2240.0,284.0
93.0,92.28,2270.0,287.0
94.0,93.57,2290.0,291.0
95.0,93.89,2320.0,292.0
96.0,95.18,2340.0,296.0


sql12
prec_read,perc_found,total_read,total_found
1.0,13.99,20.0,20.0
2.0,35.66,60.0,51.0
3.0,41.96,100.0,60.0
4.0,42.66,130.0,61.0
5.0,44.76,170.0,64.0
6.0,44.76,200.0,64.0
7.0,45.45,240.0,65.0
8.0,45.45,280.0,65.0
9.0,46.15,310.0,66.0
10.0,46.85,350.0,67.0
11.0,47.55,380.0,68.0
12.0,48.25,420.0,69.0
13.0,48.25,460.0,69.0
14.0,48.25,490.0,69.0
15.0,48.95,530.0,70.0
16.0,49.65,560.0,71.0
17.0,49.65,600.0,71.0
18.0,51.75,640.0,74.0
19.0,52.45,670.0,75.0
20.0,54.55,710.0,78.0
21.0,54.55,740.0,78.0
22.0,55.24,780.0,79.0
23.0,55.24,820.0,79.0
24.0,55.94,850.0,80.0
25.0,56.64,890.0,81.0
26.0,57.34,920.0,82.0
27.0,57.34,960.0,82.0
28.0,58.04,1000.0,83.0
29.0,58.74,1030.0,84.0
30.0,58.74,1070.0,84.0
31.0,60.14,1110.0,86.0
32.0,60.14,1140.0,86.0
33.0,60.14,1180.0,86.0
34.0,61.54,1210.0,88.0
35.0,62.24,1250.0,89.0
36.0,62.94,1290.0,90.0
37.0,64.34,1320.0,92.0
38.0,64.34,1360.0,92.0
39.0,65.73,1390.0,94.0
40.0,65.73,1430.0,94.0
41.0,66.43,1470.0,95.0
42.0,67.13,1500.0,96.0
43.0,69.23,1540.0,99.0
44.0,69.93,1570.0,100.0
45.0,71.33,1610.0,102.0
46.0,72.03,1650.0,103.0
47.0,72.03,1680.0,103.0
48.0,74.13,1720.0,106.0
49.0,74.83,1750.0,107.0
50.0,74.83,1790.0,107.0
51.0,75.52,1830.0,108.0
52.0,76.92,1860.0,110.0
53.0,77.62,1900.0,111.0
54.0,78.32,1930.0,112.0
55.0,79.72,1970.0,114.0
56.0,79.72,2010.0,114.0
57.0,79.72,2040.0,114.0
58.0,80.42,2080.0,115.0
59.0,80.42,2120.0,115.0
60.0,80.42,2150.0,115.0
61.0,81.12,2190.0,116.0
62.0,81.12,2220.0,116.0
63.0,81.12,2260.0,116.0
64.0,81.82,2300.0,117.0
65.0,81.82,2330.0,117.0
66.0,81.82,2370.0,117.0
67.0,81.82,2400.0,117.0
68.0,81.82,2440.0,117.0
69.0,82.52,2480.0,118.0
70.0,82.52,2510.0,118.0
71.0,82.52,2550.0,118.0
72.0,82.52,2580.0,118.0
73.0,82.52,2620.0,118.0
74.0,82.52,2660.0,118.0
75.0,82.52,2690.0,118.0
76.0,83.22,2730.0,119.0
77.0,83.92,2760.0,120.0
78.0,86.01,2800.0,123.0
79.0,86.01,2840.0,123.0
80.0,86.71,2870.0,124.0
81.0,86.71,2910.0,124.0
82.0,86.71,2940.0,124.0
83.0,86.71,2980.0,124.0
84.0,86.71,3020.0,124.0
85.0,88.11,3050.0,126.0
86.0,89.51,3090.0,128.0
87.0,91.61,3130.0,131.0
88.0,93.01,3160.0,133.0
89.0,93.71,3200.0,134.0
90.0,93.71,3230.0,134.0
91.0,93.71,3270.0,134.0
92.0,93.71,3310.0,134.0
93.0,95.1,3340.0,136.0


